type	color	url
coat	yellow	https://cdn.shopify.com/s/files/1/2037/5461/products/LOOK-5_PixieMarket_OCT_31_2018__2210333.jpg?v=1557995977
coat	yellow	https://mintysquare.com/media/catalog/product/cache/1/thumbnail/9df78eab33525d08d6e5fb8d27136e95/i/m/imauve_product-fw18-o_e_505.jpg
coat	yellow	https://meotine.com/wp-content/uploads/2018/07/golla_yellow.jpg
coat	yellow	http://picture-cdn.wheretoget.it/hsqn2l-i.jpg
coat	yellow	https://www.lulus.com/images/product/xlarge/68378.JPG
coat	yellow	https://i.styleoholic.com/2016/10/25-Stunning-Yellow-Coat-Outfits-For-Fall0A-775x1097.jpg
coat	yellow	https://i.ebayimg.com/00/s/MzAwWDIyMQ==/z/N80AAOSwGvhT~~OG/$_35.JPG?set_id=2
coat	yellow	https://i.pinimg.com/originals/f9/e9/16/f9e916c05dc77c6f810a664abb316153.jpg
coat	yellow	http://picture-cdn.wheretoget.it/oz6xir-l-610x610-jacket-yellow-zara-yellow+jacket-yellow+coat.jpg
coat	yellow	https://cdn-img.prettylittlething.com/9/3/7/5/93756d5a66dbd43606fe16bf39e03b84ea54da6a_cly1283_4.jpg
coat	yellow	https://www.tokyolaundry.com/media/catalog/product/cache/3/image/9df78eab33525d08d6e5fb8d27136e95/t/o/tokyo_laundry_tl_seagull_jacket_in_vibrant_yellow_3j11137b_1_.jpg
coat	yellow	https://cdn.endource.com/image/s3-75c485ddeaa3fb97ba1f5326a5ef395b/detail/ganni-fenn-long-wrap-coat.jpg
coat	yellow	https://i.pinimg.com/236x/c6/63/0d/c6630de199a964f6af5b849158455823--trench-coat-dress-yellow-trench-coat.jpg
coat	yellow	https://cdn11.bigcommerce.com/s-fq6pgs7k54/images/stencil/1280x1280/products/164/829/324A3025__74227.1539245815.JPG?c=2&imbypass=on
coat	yellow	https://m.media-amazon.com/images/I/61+tJE+L0nL._AC_UL320_.jpg
coat	yellow	https://d14273jwyr665a.cloudfront.net/media/catalog/product/cache/4/image/56bca8e807ab6b94830c2a3cb7e57ff2/s/t/stutterheim_raincoat_noos_unisex_stockholm_yellow_product.jpg
coat	yellow	https://cdn.webshopapp.com/shops/247846/files/216494729/768x1024x1/waterfall-coat-yellow.jpg
coat	yellow	https://cdn.shopify.com/s/files/1/2017/8131/products/YellowLeopardCoat_01_grande.jpg?v=1535733288
coat	yellow	https://dosi-in.com/wp-content/uploads/2019/04/RAIN-COAT-BLACKYELLOW-BLACK.jpg
coat	yellow	http://mikhila.com/wp-content/uploads/2014/04/yellow-coat-hm.png
coat	yellow	https://cdn.shopify.com/s/files/1/0041/7434/8399/products/1000000016987_2670_1146x.jpg?v=1549550455
coat	yellow	https://static.zara.net/photos///2019/V/0/1/p/2712/151/300/2/w/1024/2712151300_9_2_1.jpg?ts=1551094894925
coat	yellow	http://cdn.shopify.com/s/files/1/0164/4452/products/21._Platform_coat_2_1024x1024.jpg?v=1548640790
coat	yellow	https://www.jojomamanbebe.co.uk/media/catalog/product/cache/2/image/1000x/cc44d3b39965d3efd15a8158cb2fdfb4/d/8/d8459yelc4.jpg
coat	yellow	http://www.careyfashion.com/fashion/wp-content/uploads/2016/12/yellow-coat-5.jpg
coat	yellow	https://www.modcloth.com/dw/image/v2/ABAT_PRD/on/demandware.static/-/Sites-modcloth-master/default/dw0d64e4c7/images/10078694_at_all_showers_raincoat_yellow_MAIN.jpg?sw=538
coat	yellow	https://cdn-images.farfetch-contents.com/mackintosh-yellow-check-single-breasted-coat-gm-107bs_13528892_16575950_500.jpg
