type	color	url
Tshirt	gray	http://queenstshirtdesigner.com/wp-content/uploads/2018/03/2097b2b5f479b1704b2029ef2216d4b1-vb.jpg
Tshirt	gray	https://cdn.shopify.com/s/files/1/1078/0870/products/unisex-quarter-solid-melange-gray.jpg?v=1506131644
Tshirt	gray	https://cdn.shopify.com/s/files/1/1235/7744/products/HTR.-GRAY-FRONT.forweb_7ae6fd11-5a33-4b08-8a2a-02643291a214_1024x1024.jpg?v=1501521135
Tshirt	gray	https://media.gq.com/photos/5661cb5da51db24a5b4bb72f/16:9/w_1280%2Cc_limit/gray-tshirts.jpg
Tshirt	gray	https://shirtsofcotton.com/en/media/catalog/product/cache/10/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/s/h/shirtsofcotton-t-shirt-soc-06-front-1200px.jpg
Tshirt	gray	https://cdn.shopify.com/s/files/1/1889/4591/products/3415ProductPic2.jpg?v=1511213499
Tshirt	gray	http://www.hardcorecustoms.com/wp-content/uploads/2016/03/blank-t-shirt-gray.jpg
Tshirt	gray	https://www.antonia.it/127535-large_default/gray-cotton-logo-t-shirt.jpg
Tshirt	gray	https://images-na.ssl-images-amazon.com/images/I/41-azO3WXHL._SX342_QL70_.jpg
Tshirt	gray	https://www.sunspel.com/media/catalog/product/cache/3/image/9df78eab33525d08d6e5fb8d27136e95/m/t/mtsh0001-gyab_1_1.jpg
Tshirt	gray	https://www.discountmugs.com/product-images/zoom/215877-nl6210-dark-heather-gray-zoom.jpg
Tshirt	gray	https://store.finedesigns.com/media/catalog/product/cache/1/image/1200x/9df78eab33525d08d6e5fb8d27136e95/f/d/fd_0000s_0032_g500_ash_gray_front_1_9_1_7.jpg
Tshirt	gray	https://hips.hearstapps.com/vader-prod.s3.amazonaws.com/1550688238-theory-1550688225.jpg
Tshirt	gray	https://image.shutterstock.com/image-photo/blank-gray-tshirt-front-back-260nw-504556273.jpg
Tshirt	gray	https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/407044/item/goods_03_407044.jpg?width=380
Tshirt	gray	https://www.mensjournal.com/wp-content/uploads/mf/_main-the-10-best-t-shirts-for-a-muscular-body_0.jpg?w=1200
Tshirt	gray	http://www.clker.com/cliparts/z/H/J/u/q/b/gray-t-shirt-hi.png
Tshirt	gray	https://image.shutterstock.com/image-photo/gray-tshirt-clothes-on-isolated-260nw-618080165.jpg
Tshirt	gray	https://imgs.michaels.com/MAM/assets/1/726D45CA1C364650A39CD1B336F03305/img/306F2F6E4693437AB2395824CF905F80/10508507.jpg?fit=inside|220:220
Tshirt	gray	https://www.versace.com/dw/image/v2/ABAO_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw4a8e3cba/original/90_A82920-A224589_A809_10_MedusaPatchT-Shirt-T-shirtsandPolos-versace-online-store_0_1.png?sw=450&sh=635&sm=fit
Tshirt	gray	https://images.redbullshop.com/is/image/RedBullSalzburg/RB-product-listing/RBL17018_2_1/Tape-T-Shirt.jpg
Tshirt	gray	https://cdn.shopify.com/s/files/1/1765/7665/products/mockup-717f14a2_x700.png?v=1487644044
Tshirt	gray	https://cdn.shopify.com/s/files/1/1235/7744/products/mens.heather.charcoal.dark.gray.t.shirt_large.jpg?v=1519855186
Tshirt	gray	https://cdnb.lystit.com/photos/2013/06/30/dolce-gabbana-grey-basic-round-neck-tshirt-product-1-11318488-245008702.jpeg
Tshirt	gray	https://crankandboom.com/wp-content/uploads/2018/11/Love_Tee.jpg
Tshirt	gray	https://www.dickies.ca/dw/image/v2/AAYI_PRD/on/demandware.static/-/Sites-master-catalog-dickies/default/dwbfcef1a4/images/main/1144624_AG_FR.jpg?sw=583&sh=746&sm=fit
Tshirt	gray	http://cdn.shopify.com/s/files/1/2381/7077/products/Grey_round_neck_plain_tshirt_side_grande_0fee9966-ea43-4c67-a026-dd0ff4c06c1f_1200x1200.jpg?v=1515183443
Tshirt	gray	https://cdn11.bigcommerce.com/s-kl9hv/images/stencil/650x650/products/213/3742/Daytons-tshirt-3__15696.1553390640.jpg?c=2
Tshirt	gray	http://www.chriscraftstore.com/uploads/1/1/3/4/113454605/s682407366695234672_p15_i1_w640.png
Tshirt	gray	https://i.pinimg.com/originals/a7/3d/6e/a73d6e8cdcc00479ccb84ad9e217ba8c.jpg
Tshirt	gray	https://www.dickies.com/dw/image/v2/AAYI_PRD/on/demandware.static/-/Sites-master-catalog-dickies/default/dwa7cffa4b/images/main/WL450_AG_FR.jpg?sw=583&sh=746&sm=fit
Tshirt	gray	https://pull01-spacexshop.netdna-ssl.com/media/catalog/product/cache/1/small_image/504x504/9df78eab33525d08d6e5fb8d27136e95/a/r/arabsat_mens_back_gray.png
Tshirt	gray	https://image.shutterstock.com/image-photo/gray-tshirt-on-young-man-260nw-617371715.jpg
Tshirt	gray	https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/408965/item/goods_03_408965.jpg?width=380
Tshirt	gray	https://www.pacsun.com/dw/image/v2/AAJE_PRD/on/demandware.static/-/Sites-pacsun_storefront_catalog/default/dw351b3164/product_images/0103499380035NEW_00_004.jpg?sw=458&sh=710&sm=fit
Tshirt	gray	https://cdn11.bigcommerce.com/s-bafm8/images/stencil/1280x1280/products/97/573/darkgrey__75113.1493992712.png?c=2&imbypass=on
Tshirt	gray	https://ae01.alicdn.com/kf/HTB1R_B1baLN8KJjSZFKq6z7NVXa2/Men-s-Plain-Solid-Dark-Gray-T-Shirt-Mens-Summmer-Fashion-Top-Quality-T-Shirts-Homme.jpg
Tshirt	gray	https://production-direct-carters.demandware.net/dw/image/v2/AAMK_PRD/on/demandware.static/-/Sites-carters_master_catalog/default/dw592f40f7/productimages/253H260.jpg?sw=470
Tshirt	gray	http://thepittshop.com/storeimages/276-649491-1.jpg
Tshirt	gray	http://i2.ooshirts.com/products/31/catalog.jpg
Tshirt	gray	https://www.cariloha.com/media/catalog/product/cache/1/small_image/370x/040ec09b1e35df139433887a97daa66f/w/_/w_scoop_gray_1.jpg
Tshirt	gray	https://www.dickies.com/dw/image/v2/AAYI_PRD/on/demandware.static/-/Sites-master-catalog-dickies/default/dw21b21403/images/main/WS450_HG_FR.jpg?sw=219&sh=280&sm=fit
Tshirt	gray	http://www.clker.com/cliparts/Y/q/7/X/v/F/gray-md.png
Tshirt	gray	https://www.needen.com/files/model_specifications/2015/8/28/116904/116904_back_big.jpg?1502827054
Tshirt	gray	https://res.cloudinary.com/everlane/image/upload/c_fill,dpr_1.0,f_auto,g_face:center,h_453,q_85,w_362/v1/i/d9386ae2_a680.jpg
Tshirt	gray	http://cdn.shopify.com/s/files/1/0804/2431/products/M_what_part_gray_1200x1200.jpg?v=1484225842
Tshirt	gray	https://i1.adis.ws/i/animal/CL9SQ023103_CLP01/animal/claw-tee.jpg?$CATLISTING_LRG$&url=force
Tshirt	gray	https://media.gucci.com/style/DarkGray_South_0_160_316x316/1553095807/574931_XJBA0_1180_001_100_0000_Light-Striped-T-shirt-with-Gucci-label.jpg
Tshirt	gray	https://ucdavisstores.com/storeimages/192-1519978-1.jpg
Tshirt	gray	https://www.patagonia.com/dis/dw/image/v2/ABBM_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwf45d7cca/images/hi-res/45695_SMDB.jpg?sw=300&sh=300&sfrm=png
Tshirt	gray	https://hips.hearstapps.com/vader-prod.s3.amazonaws.com/1534364114-henley-1534364089.jpg
Tshirt	gray	https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1175.jpg
Tshirt	gray	https://www.duluthtrading.com/dw/image/v2/BBNM_PRD/on/demandware.static/-/Sites-dtc-master-catalog/default/dwea05a015/images/large/68252_GYH.jpg?sw=195&sh=195&sm=fit
Tshirt	gray	https://www.balenciaga.com/66/12/12310166SP_10_a_g.jpg
Tshirt	gray	https://allusaclothing.com/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/c/a/camber-tee-ash_1.jpg
Tshirt	gray	https://cdn.yoox.biz/12/12308906sr_13_n_f.jpg
Tshirt	gray	https://images-mm.s3.amazonaws.com/Minnie_Mouse_Gray_Red_Dots_Shirt2_POP.jpg
Tshirt	gray	https://images.redbullshop.com/is/image/RedBullSalzburg/RB-product-listing/BDG19002_2_1/Batalla-Transverse-T-Shirt.jpg
Tshirt	gray	https://www.streetwear-clothing.com/image/cache/catalog/2017/Jun/Diagonal%20Stripe%20Dark%20Gray%20Short%20Sleeve%20T-Shirt/%20Diagonal%20Stripe%20Dark%20Gray%20Short%20Sleeve%20T-Shirt-1-800x800.jpg
Tshirt	gray	https://image.spreadshirtmedia.com/content/w_650/v3/cms/cyo/seo/longsleeves/23_us_desktop.png
Tshirt	gray	https://www4.assets-gap.com/webcontent/0017/007/760/cn17007760.jpg
Tshirt	gray	https://images.lookhuman.com/render/standard/eOv46lH4pX05SRT6kkiyuqGijlHBu0Br/3600-athletic_gray-z1-t-please-don-t-talk-to-me.jpg
Tshirt	gray	https://www.plein.com/dw/image/v2/BBKQ_PRD/on/demandware.static/-/Sites-plein-master-catalog/default/dw6d0c8a76/images/main/F19C-MTK3546-PJY002N_01_gif.gif?sw=440&sh=560
Tshirt	gray	https://www.rockyboots.com/on/demandware.static/-/Sites-Master-Product-catalog-en/default/dwe6ef2207/images/2016/LW00119_EXTRALARGE.jpg
Tshirt	gray	https://cdn.blankstyle.com/files/imagecache/product_full/41095_f_fl_1550106710.jpg
Tshirt	gray	https://www.tshirtstudio.com/t-shirts-pictures/3x_value-t-shirts.jpg
Tshirt	gray	https://www.yeti.com/dw/image/v2/BBRN_PRD/on/demandware.static/-/Sites-masterCatalog_Yeti/default/dw75ada761/images/Gear/Shirts/Ride%20It%20T-shirt/pdp-gear-rideit-tshirt-charcoal-1680x1024.png?sw=795
Tshirt	gray	https://static.jamesperse.com/media/catalog/product/cache/1/image/800x800/c96a280f94e22e3ee3823dd0a1a87606/w/l/wlj3114_icb_fr.1557960536.jpg
Tshirt	gray	https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/408969/item/goods_04_408969.jpg?width=380
Tshirt	gray	https://cdn.kwi.com/images/resized/380/458/sitefiles/aggieland/products/41905/images/p41905-Z-05162019080456((1198x1198)).jpg
Tshirt	gray	https://www.balmain.com/12/12345874IX_10_f.jpg
Tshirt	gray	https://xcdn.next.co.uk/Common/Items/Default/Default/ItemImages/Search/224x336/343780.jpg?X56
Tshirt	gray	https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/61a1dc8505384e3ab43da98f0131ba26_9366/trefoil-essentials-tee.jpg
Tshirt	gray	https://www.onehourtees.com/wp-content/uploads/2018/04/Ash-Grey.png
Tshirt	gray	https://merchline.com/images/shopify/sizechart-tshirt.jpg
Tshirt	gray	https://www.needen.com/files/model_specifications/2015/8/31/121052/121052_right_big.jpg?1502826180
