type	color	url
Tshirt	yellow	https://images-na.ssl-images-amazon.com/images/I/61UsffTDQoL._UX385_.jpg
Tshirt	yellow	https://5.imimg.com/data5/FW/GT/MY-23375112/men-s-yellow-color-t-shirt-500x500.jpg
Tshirt	yellow	https://5.imimg.com/data5/QY/VY/MY-34278/yellow-round-necked-t-shirt-500x500.png
Tshirt	yellow	https://d1x7zurbps6occ.cloudfront.net/product/xlarge/638359-177956.jpg
Tshirt	yellow	https://image.dhgate.com/0x0s/f2-albu-g7-M01-C4-51-rBVaSlrPCV6AAWtUAAHK-DcGct4834.jpg/vintage-tshirt-men-women-summer-lycra-yellow.jpg
Tshirt	yellow	https://www.looksharpstore.co.nz/wp-content/uploads/2018/04/T190-yellow.jpg
Tshirt	yellow	https://5.imimg.com/data5/QR/JB/MY-2/downtown-fashion-mens-plain-solid-half-sleeve-tshirt-yellow-250x250.jpg
Tshirt	yellow	https://cdn.shopify.com/s/files/1/2349/0727/products/idleman-tshirt-yellow-front_820x.jpg?v=1525818195
Tshirt	yellow	https://cdn4.vectorstock.com/i/1000x1000/90/38/yellow-t-shirt-design-template-vector-709038.jpg
Tshirt	yellow	https://www.whistles.com/dw/image/v2/AAQB_PRD/on/demandware.static/-/Sites-whistles-master-catalog/default/dw08529b5f/images/01102826081/whistles-rosa-double-trim-tshirt-yellow_medium_03.jpg
Tshirt	yellow	https://ae01.alicdn.com/kf/HTB1iyShdFkoBKNjSZFkq6z4tFXaX/Solid-T-shirt-Men-2018-Summer-yellow-Mens-Hip-Hop-Tshirts-Extended-Tee-Shirt-Red-Yellow.jpg_640x640.jpg
Tshirt	yellow	https://i2.wp.com/www.madina.co.uk/wp-content/uploads/2014/10/goldenera-hiphop-stamps-tshirt-yellow.jpg?fit=1500%2C1500&ssl=1
Tshirt	yellow	https://image.spreadshirtmedia.net/image-server/v1/products/200368039/views/1,width=650,height=650,appearanceId=39,version=1543222397/yellow-t-shirt-bearing-terrorist-tm-logo-in-black-plain-text.jpg
Tshirt	yellow	http://cdn.shopify.com/s/files/1/2717/7598/products/Angels-boys-tshirt-brooklyn-yellow-back_800x.jpg?v=1547726294
Tshirt	yellow	https://dosi-in.com/wp-content/uploads/2019/01/XXME-BIG-XX-TEE-VER.2-YELLOW.jpg
Tshirt	yellow	https://cdn-img.prettylittlething.com/3/1/5/3/3153f3659e8b6249e55c4121620f3d6fa568fb99_CLU1496_1.JPG
