type	color	url
shirt	green	https://www.opposuits.ca/media/catalog/product/cache/12/image/550x/925f46717e92fbc24a8e2d03b22927e1/o/s/ossm_evergreen_website_rgb_clean_4.jpg
shirt	green	https://i.ebayimg.com/images/g/2MoAAOxyUI1TH3TE/s-l300.jpg
shirt	green	https://images-na.ssl-images-amazon.com/images/I/71zlRXizASL._UX679_.jpg
shirt	green	http://student.cityinstitute.edu.au/201310249/wp-content/uploads/sites/20/2016/10/t473kellygreen.jpg
shirt	green	https://i0.wp.com/cuttongarments.com/wp-content/uploads/2017/10/emerald-green-copy.png?fit=1121%2C1494&ssl=1
shirt	green	https://5.imimg.com/data5/PP/RO/MY-3554945/mens-green-shirt-500x500.jpg
shirt	green	https://www.prettygreen.com/media/__sized__/products/S9GMU15000148-GREEN-TARGET-APPLIQUE-LOGO-T-SHIRT-01-thumbnail-270x270-70.jpg
shirt	green	https://img0.junaroad.com/uiproducts/14002231/zoom_0-1503050624.jpg
shirt	green	https://i1.wp.com/cuttongarments.com/wp-content/uploads/2017/11/apple-green-copy-5.png?fit=427%2C538&ssl=1
shirt	green	https://www.needen.com/files/model_specifications/2015/8/28/116841/116841_original.jpg?1440802122
shirt	green	https://www.duluthtrading.com/dw/image/v2/BBNM_PRD/on/demandware.static/-/Sites-dtc-master-catalog/default/dwf9d4726d/images/large/95587_HTG.jpg?sw=331&sh=331&sm=fit
shirt	green	https://dosi-in.com/wp-content/uploads/2019/05/HJ-Dark-Green-T-shirt-dark-green.jpg
shirt	green	https://cloudhost.com.ng/wp-content/uploads/2015/06/3.jpg
shirt	green	https://10d06a4d12b851f1b2d5-6729d756a2f36342416a9128f1759751.ssl.cf3.rackcdn.com/1000006322960-Var2112-Green-Olive-Green-var1-271217-1000006322960-Var2112-var1-271217_01-517.jpg
shirt	green	https://cdn.webshopapp.com/shops/231746/files/149574869/t-shirt-green.jpg
shirt	green	https://cdn11.bigcommerce.com/s-405b0/images/stencil/500x659/optionset_rule_images/470_source_1506263384.jpg
shirt	green	http://assets.myntassets.com/assets/images/8294205/2019/2/5/57cdedfa-5bf2-47e4-a5c4-a4d826b711fb1549370433452-Louis-Philippe-Men-Green-Slim-Fit-Solid-Formal-Shirt-9831549-1.jpg
shirt	green	https://wearboise.com/wp-content/uploads/2017/10/idaho-is-so-fly-military-green-tee.jpg
shirt	green	https://thecityfans.com/wp-content/uploads/2017/12/Olive-Green.jpg
shirt	green	https://cdn11.bigcommerce.com/s-2n1xdpzfm3/images/stencil/1200x1520/products/305/3064/Mens_Flannel_Shirts_Green_Buffalo__61846.1542867805.jpg?c=2&imbypass=on
shirt	green	https://rukminim1.flixcart.com/image/832/832/jfu03gw0/shirt/m/k/g/40-zcmwsha170006dark-olive-john-players-original-imaf47cke34stcen.jpeg?q=70
shirt	green	https://cdn.shopify.com/s/files/1/1483/4724/products/green-lantern-compression-shirt-for-men-long-sleeve-21049645841_grande.progressive.jpg
shirt	green	https://celticattitudes.com/wp-content/uploads/2012/10/jaysus_web.jpg
shirt	green	http://www.outdoorbrands.nl/WebRoot/Store/Shops/Outdoorbrands/5ADD/8D7A/4971/5765/FBB4/515D/3424/BFC2/Pinewood_Botswana_Green_01.png
shirt	green	https://shopcdn.textalk.se/shop/7071/art71/h3770/103693770-origpic-3b6e67.jpg?max-width=720&max-height=1080&quality=85&resize=crop
shirt	green	https://www.shreeshivam.com/image/cache/catalog/2019/May/24-5-19/0262-Sky%20Blue-T-Shirt%20(1)-800x1000.jpg
shirt	green	https://static6.cilory.com/303475-large_default/nologo-green-casual-camo-print-shirt.jpg
shirt	green	https://cdn10.bigcommerce.com/s-6pvbmexcnb/products/1362/images/4168/52559__90551.1537197631.1200.1200.jpg?c=2
shirt	green	https://cdn.shopify.com/s/files/1/0795/0653/products/Misfits-RiotFest2016-tee-main_2048x2048.jpg?v=1488491532
shirt	green	https://www.carters.com/dw/image/v2/AAMK_PRD/on/demandware.static/-/Sites-carters_master_catalog/default/dw625360d8/productimages/253I180.jpg?sw=244
shirt	green	https://www.thehighershop.com/wp-content/uploads/2015/10/Weed-T-Shirt-Cannabis-Leaf-Chill-Green-Black.jpg
shirt	green	https://cdn.shopify.com/s/files/1/1703/3367/products/10_699cd861-3078-4c6a-9a25-13acde10029d.jpg?v=1532911402
shirt	green	https://ph-test-11.slatic.net/p/7/lifeline-plain-classic-polo-shirt-in-emerald-green-1853-6960964-52e263805a5bcc78a2fef8b754baba8f-catalog.jpg_340x340q80.jpg_.webp
shirt	green	https://www.kidswholesaleclothing.co.uk/4133-thickbox_default/baby-blanks-short-sleeve-tshirt-green.jpg
shirt	green	https://www.afishnamedfred.com/img/tshirt-green-jersey-rubber-print_1500x1500_4676.jpg
shirt	green	https://static2.cilory.com/251025-thickbox_default/red-tape-bottle-green-polo-t-shirt.jpg
shirt	green	https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/417008/item/goods_55_417008.jpg?width=380
shirt	green	https://product.hstatic.net/1000270066/product/f0fc6c22_6ebb_4cd8_b700_9ea64fb62776_b76d15e817514578997619f6f4c8205c_master.jpg
shirt	green	https://cdn2.bigcommerce.com/n-nr1m3w/b72t4x/products/4675/images/8820/DCO262B-AT-3__58800.1390347691.380.500.jpg?c=2
shirt	green	https://www.redgreenshop.com/v/vspfiles/photos/P1-2.png
shirt	green	https://www.mistral-online.com/images/short-and-sweet-jersey-shirt-p22821-4333_image.jpg
shirt	green	https://www.velsyst.com/media/catalog/product/cache/1/image/650x/cdfbd0f9ed3d8472a7a6c3eccffacb9f/1/_/1_1.jpg
shirt	green	http://mysoul.co.in/wp-content/uploads/2018/11/quote7_green.png
shirt	green	http://cdn.shopify.com/s/files/1/0010/8232/7091/products/401910_800x.jpg?v=1534540318
shirt	green	https://cdn.shopify.com/s/files/1/2446/3301/products/IMG_7721.JPG?v=1530561480
shirt	green	https://www.pinetreecustomsportswear.com/wp-content/uploads/2017/09/2300-mens-short-sleeve-cotton-pocket-t-shirt-right-hand-double-layer-pad-forest-green.jpg
shirt	green	https://hlstore.com/images/zoom/carhartt-ls-dalton-shirt-rover-green.jpg
shirt	green	https://www.arrakoutdoor.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/6/0/60035-lime.jpg
shirt	green	https://www.guinnesswebstore.com/media/catalog/product/cache/1/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/g/3/g3007.png
shirt	green	https://www.prada.com/content/dam/prada_products/U/UJN/UJN565/1T3LF0L76/UJN565_1T3L_F0L76_S_191_SLF.png
shirt	green	https://www.execshirts.com/dress-shirts/SILDKGRA.jpg
shirt	green	https://www.patagonia.com/dis/dw/image/v2/ABBM_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw3c0eb2ee/images/hi-res/45185_VJLX.jpg?sw=300&sh=300&sfrm=png
shirt	green	https://cdn.shopify.com/s/files/1/2402/7369/products/Untitled_Session1211.jpg?v=1558946828
