type	color	url
shirt	black	https://dapperhomme.co/wp-content/uploads/2018/07/DHSH1859_3.jpg
shirt	black	https://image.dhgate.com/0x0/f2/albu/g4/M01/EC/81/rBVaEVgUNnSAXNB0AAB6rojMFpM185.jpg
shirt	black	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1849875/2017/4/12/11491983816358-Hancock-Men-Shirts-7081491983816126-1.jpg
shirt	black	https://www.blackberrys.com/wp-content/uploads/2018/12/MSPM1953Z1NS18FL_5.jpg
shirt	black	http://hisaronlinemall.com/image/cache/catalog/11518773655320-JAINISH-Men-Black-Classic-Slim-Fit-Solid-Formal-Shirt-4071518773655151-1-1000x1000.jpg
shirt	black	https://cdn.shopify.com/s/files/1/0971/9530/products/RQSZ00064-_K9_1_1024x1024.jpg?v=1504563503
shirt	black	https://cdn.shopclues.com/images1/thumbnails/89006/320/320/139413144-89006767-1529334934.jpg
shirt	black	https://sc02.alicdn.com/kf/HTB1qo9Lcjgy_uJjSZKPq6yGlFXag/Men-s-Business-Shirt-Mens-Formal-Dress.jpg_350x350.jpg
shirt	black	https://i.pinimg.com/originals/81/68/75/8168755496cde72a0ff56326965aa21b.jpg
shirt	black	https://peterengland.imgix.net/img/app/product/8/89404-286926.jpg?auto=format&w=219
shirt	black	http://myn.com.pk/image/cache//Formal%20Shirt/Black%20Formal%20Shirt-800x800.jpg
shirt	black	https://www.rococlothing.co.uk/media/catalog/product/cache/1/small_image/800x/17f82f742ffe127f42dca9de82fb58b1/1/_/1_12_30.jpg
shirt	black	https://arasanshirts.com/wp-content/uploads/2018/09/ARSN0818004-W.jpg
shirt	black	https://qph.fs.quoracdn.net/main-qimg-00c50d32918a49eabbc6f00ac4b35545.webp
shirt	black	http://www.spawnimpex.com/wp-content/uploads/2018/07/11493379522716-Hancock-Men-Black-Slim-Fit-Solid-Formal-Shirt-9321493379522639-5.jpg
shirt	black	https://hallensteins-com.imgix.net/products/stretch-french-cuff-long-sleeve-shirt-8689334-black-front.jpg?w=413&h=524&fit=crop&auto=format&s=148c863c4817ba808b9fda4bf038a9b6
shirt	black	http://assets.myntassets.com/v1/images/style/properties/Dazzio-Black-Slim-Fit-Semiformal-Shirt_720c42f253dc7a0306d7525fdffd64d7_images.jpg
shirt	black	https://images-eu.ssl-images-amazon.com/images/I/31ndI50J7YL._AC_UL260_SR200,260_.jpg
shirt	black	https://www.outfittrends.com/wp-content/uploads/2017/03/Black-shirt-with-formal-pants-655x1024.jpg
shirt	black	https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPRAYMOND-SOLIRAYM6028244D5802E3/a_1..jpg?imwidth=282&impolicy=hq
shirt	black	https://cdn.shopify.com/s/files/1/2372/3523/products/06--la-shrt_x550_crop_center.jpg?v=1525963805
shirt	black	https://peterengland.imgix.net/img/app/product/1/110738-1221094.jpg?auto=format&w=219
shirt	black	https://qph.fs.quoracdn.net/main-qimg-92b06ecac524b3daeed2b381170d2765.webp
shirt	black	https://www.ruhrepublic.com/wp-content/uploads/2018/07/Ruh-Republic-mens-Black-Solid-Slim-Fit-formal-shirt-3.jpg
