type	color	url
shirt	red	https://www.ruhrepublic.com/wp-content/uploads/2018/12/Ruh-Republic-mens-Red-Checked-Slim-Fit-formal-shirt-3.jpg
shirt	red	https://ke.jumia.is/m3t_I3p17fqi7CmZLOYU9ZAVqHo=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/83/68795/1.jpg
shirt	red	http://fabbuyz.com/wp-content/uploads/2018/04/shirt-7.jpg
shirt	red	https://dapperhomme.co/wp-content/uploads/2018/07/DHSH1858_1.jpg
shirt	red	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/452660/2018/4/26/11524741437398-INVICTUS-Men-Red--Black-Checked-Slim-Fit-Formal-Shirt-2771524741437185-1.jpg
shirt	red	https://www.doubletwo.co.uk/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/l/sls4500z_back_low.jpg
shirt	red	https://www.ceriseshirts.com/images/red-dress-shirt.jpg
shirt	red	https://cdn10.bigcommerce.com/s-hpcd9laj/products/133/images/416/10027_2__89618.1448731972.1280.1280.jpg?c=2
shirt	red	https://allensolly.imgix.net/img/app/product/2/259047-997248.jpg
shirt	red	https://www.carryrepublic.com/wp-content/uploads/2018/07/2018-Brand-Fashion-Male-Shirt-Long-Sleeves-Tops-Slim-Casual-Solid-Color-Mens-Dress-Shirts-Slim-5.jpg
shirt	red	https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPALLEN-SOLLY-ADIT509963405C714/a_1..jpg?imwidth=282&impolicy=hq
shirt	red	https://ealpha.com/35688-thickbox_default/red-color-cotton-shirt.jpg
shirt	red	https://www.clapkart.com/wp-content/uploads/2018/11/wine-solid-slim-fit-formal-shirt.jpg
shirt	red	https://i.pinimg.com/236x/c9/35/23/c935236cdedd5235653b9d628b89b1c4--formal-shirts-for-men-men-formal.jpg
shirt	red	https://n1.sdlcdn.com/imgs/c/s/u/Khadi-Red-Formal-Regular-Fit-SDL147677143-1-84e9e.jpg
shirt	red	https://img.rcmbusiness.com/rcmshopping/PROD_IMAGES/TA-JB-762-RED-2.jpg
shirt	red	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/3117516/2018/3/10/11520666535046-JAINISH-Men-Red-Classic-Slim-Fit-Solid-Formal-Shirt-2801520666534871-1.jpg
shirt	red	https://www.specswears.com/image/cache/catalog/Clothing/Men/1-1-800x800.jpg
shirt	red	https://louisphilippe.imgix.net/img/app/product/1/167400-390097.jpg?auto=format&w=206
shirt	red	https://habit69.com/pub/media/catalog/product/cache/1/image/1000x1320/e9c3970ab036de70892d86c6d221abfe/d/s/dsc_4323_3.jpg
shirt	red	https://fashion-dunia.com/wp-content/uploads/2019/04/Red-Formal-Shirt-For-Mens.jpg
shirt	red	https://www.hotbutton.in/wp-content/uploads/2019/04/11501824263073-Hancock-Maroon-Solid-Cotton-Slim-Fit-Formal-Shirt-111501824262976-5.jpg
shirt	red	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9341583/2019/4/30/232b56ba-fa5a-4945-b18e-efc161198cb51556604746790-Van-Heusen-Woman-Women-Rust-Shirt-7461556604745080-1.jpg
shirt	red	https://5.imimg.com/data5/NG/VR/MY-32969851/men-formal-shirt-500x500.jpg
shirt	red	https://cdn.shopify.com/s/files/1/1380/5085/products/9382-RED_BLACK_3_1024x1024.jpg?v=1549977671
shirt	red	https://image.dhgate.com/0x0p/f2/albu/g7/M01/DC/98/rBVaSVtfMCOAHKZEAAERy1E5q7c852.jpg
shirt	red	https://images-na.ssl-images-amazon.com/images/I/61QeRU76dkL._UX385_.jpg
shirt	red	https://assets.abfrlcdn.com/img/app/product/3/303049-1357263.jpg?auto=format
shirt	red	https://donzellfashion.com/image/cache/Donzell/Products/Formal%20Shirts/DZ123-4-900x900.jpg
shirt	red	https://thestore.pk/image/cache/data/Anex%20/MWMHPiAN1MeSWZdcw3-PmZP77LlEl5Penp9UNWE,-450x450.jpg
shirt	red	https://www.mensusa.com/images/Two-Button-Red-Suit-38534.jpg
shirt	red	https://ae01.alicdn.com/kf/HTB10ImIPXXXXXXmapXXq6xXFXXXd/2019-New-Dress-Fashion-Quality-Long-Sleeve-Shirt-Men-Korean-Slim-Design-Formal-Casual-Male-Dress.jpg
shirt	red	https://images-na.ssl-images-amazon.com/images/I/61cFg-rB2HL._UY606_.jpg
shirt	red	https://rukminim1.flixcart.com/image/345/414/shirt/f/c/g/bfshtpc501rd-being-fab-40-original-imaecvnx9swvsvp5.jpeg?q=70
shirt	red	https://www.lordsindia.com/image/1/BLAZER/SUIT/MS-61-500x500.jpg
shirt	red	https://cdn.shopify.com/s/files/1/2403/2127/products/61tLI0rbM4L._UL1500_1024x1024.jpg?v=1517317271
shirt	red	https://samandkayshop.com/wp-content/uploads/2018/08/Maroon.jpg
shirt	red	https://varasiddhisilks.com/wp-content/uploads/2018/09/Col-123-1.jpg
shirt	red	https://ae01.alicdn.com/kf/HTB1Z9s7dGLN8KJjSZFGq6zjrVXaH.jpg
shirt	red	https://cdn.shopify.com/s/files/1/0186/1543/5364/products/product-image-506370835.jpg?v=1548527164
shirt	red	https://smhttp-ssl-85991.nexcesscdn.net/media/catalog/product/cache/1/small_image/280x344/9df78eab33525d08d6e5fb8d27136e95/r/e/red-white-poplin-stripe-classic-fit-shirt_with-tie-1295rew.jpg
shirt	red	https://www.7camicie.com/10478-home_default/Shirt-Men-stretch-poplin-full-color-Persia-Red-4553.jpg
