type	color	url
Tshirt	white	https://hips.hearstapps.com/vader-prod.s3.amazonaws.com/1553120277-theory-1553120269.jpg
Tshirt	white	https://mms-images-prod.imgix.net/mms/images/catalog/3dee5505fdb9711b3f44c8ec916278f6/colors/207912/views/alt/front_large_extended.png?ixlib=rails-2.1.4&w=412&h=470&fit=fill&dpr=1&bg=ffffff&fm=pjpg&trim=auto&trimmd=0&q=39&auto=compress
Tshirt	white	https://www.sunspel.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/t/mtsh0001-whaa-1new.jpg
Tshirt	white	https://blanc-essentials.com/wp-content/uploads/2018/04/white-tee-2.jpg
Tshirt	white	https://shirtsofcotton.com/en/media/catalog/product/cache/10/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/s/o/soc.02-wit-t-shirt-basic-v-hals_2.jpg
Tshirt	white	https://mms-images-prod.imgix.net/mms/images/catalog/6f38c951f2eb06a5c60c994971941281/colors/116200/views/alt/front_large_extended.png?ixlib=rails-2.1.4&w=412&h=470&fit=fill&dpr=1&bg=ffffff&fm=pjpg&trim=auto&trimmd=0&q=39&auto=compress
Tshirt	white	https://5.imimg.com/data5/VT/DS/MY-17368652/plain-round-neck-tshirt-500x500.jpg
Tshirt	white	https://www.qualitylogoproducts.com/custom-tshirts/gildan-ultracotton-tshirt-white-extralarge.jpg
Tshirt	white	https://www.crestedschoolwear.co.uk/wp-content/uploads/2018/07/white-tshirt.jpg
Tshirt	white	https://sc02.alicdn.com/kf/HTB10O8zdTZRMeJjSspkq6xGpXXa9/China-Factory-Wholesale-Slim-Fit-Plain-Tshirt.jpg_350x350.jpg
Tshirt	white	https://images-na.ssl-images-amazon.com/images/I/61ERswE9SZL._UX679_.jpg
Tshirt	white	https://pixel.nymag.com/imgs/daily/strategist/2018/10/31/mens-white-t-shirt.w700.h700.jpg
Tshirt	white	https://image.shutterstock.com/image-photo/white-tshirt-clothes-on-isolated-260nw-599533664.jpg
Tshirt	white	https://images-na.ssl-images-amazon.com/images/I/61kg-ujX0yL._UX342_.jpg
Tshirt	white	https://www.brandability.co.za/wp-content/uploads/2017/07/180g-Barron-T-shirt-white.jpg
Tshirt	white	https://www.vaporapparel.com/content/images/basic/A1SJBBWH_Basic_SS_Back.jpg
Tshirt	white	https://strangersociety.com/wp-content/uploads/2017/02/Stranger-Society-Tshirt-White.jpg
Tshirt	white	https://image.shutterstock.com/image-photo/white-tshirt-isolated-on-260nw-264352430.jpg
Tshirt	white	https://si.wsj.net/public/resources/images/OD-BO055_TSHIRT_8S_20170523101232.jpg
Tshirt	white	https://smedia.webcollage.net/rwvfp/wc/cp/28255462_legacycode/module/hanesbrandsshape//_cp/products/1519671881357/tab-2dd92190-5000-4f2b-8add-183ffcf8916e/4941ee17-4497-4d40-b244-6335c51b65c8.jpg.w480.jpg
Tshirt	white	https://cdn.shopify.com/s/files/1/1779/6353/products/sound-merch-as-colour-staple-tshirt-white_1024x1024.png?v=1493796473
Tshirt	white	https://www.setstore.co.uk/wp-content/uploads/2018/08/set-moins-white-tshirt.jpg
Tshirt	white	https://images-na.ssl-images-amazon.com/images/I/51wJb8SCLLL._UY445_.jpg
Tshirt	white	https://cdn.shopify.com/s/files/1/1360/3789/products/tshirt-palm-4_1024x1024.jpg?v=1554197687
Tshirt	white	http://surat99creationbazar.com/wp-content/uploads/2018/08/t-shirts-3.jpg
Tshirt	white	https://i.ebayimg.com/00/s/MjI1WDE2OA==/z/kYoAAOSwR0JUNuhG/$_35.JPG?set_id=2
Tshirt	white	https://pixel.nymag.com/imgs/fashion/daily/2016/06/02/t-shirt/everlane.w710.h473.2x.jpg
Tshirt	white	https://image.spreadshirtmedia.com/image-server/v1/products/1012051240/views/2,width=650,height=650,appearanceId=1,backgroundColor=8e8e8e,version=1550814367/express-your-solidarity-with-the-protesters-and-protests-across-america-criminal-justice-reform-living-wage-human-rights-civil-rights-anti-trump.jpg
Tshirt	white	https://i.ebayimg.com/images/i/112447431765-0-1/s-l1000.jpg
Tshirt	white	https://cdn2.vectorstock.com/i/1000x1000/62/31/white-tshirt-mockup-realistic-style-vector-15986231.jpg
Tshirt	white	https://5.imimg.com/data5/XR/BA/MY-30093235/mens-blank-t-shirt-250x250.jpg
Tshirt	white	https://res.cloudinary.com/everlane/image/upload/c_fill,dpr_1.0,f_jpg,h_581,q_85,w_581/v1/i/4c6a6e36_43d0.jpg
Tshirt	white	https://banner2.kisspng.com/20180227/xie/kisspng-t-shirt-jersey-sleeve-white-t-shirt-5a95519590e2d8.2825108815197351895935.jpg
Tshirt	white	https://ilovemanchester.com/wp-content/uploads/2017/06/ilovemcr-bee-tshirt.jpg
Tshirt	white	https://intoto7.co.uk/wp-content/uploads/2018/07/Ralph-Lauren-Crew-Short-Sleeve-TShirt-White-510x510.jpg
Tshirt	white	https://cdn-img.instyle.com/sites/default/files/styles/684xflex/public/1503522749/082317-white-tshirt-7.jpg?itok=9cGmbrr1
Tshirt	white	https://woundeducators.com/wp-content/uploads/2018/06/TshirtwhiteM.jpg
Tshirt	white	https://tummachines.com/wp-content/uploads/2019/05/atlat-%C4%91o%CC%89-2-1.jpg
Tshirt	white	https://youngambition.co/wp/wp-content/uploads/2016/08/Shirt2-Cursive-Ambition.jpg
Tshirt	white	http://cdn.shopify.com/s/files/1/1995/5911/products/STILL_LIFE_CREW__017_WEB_FINAL_600x600.jpg?v=1541464751
Tshirt	white	https://cdn.shopify.com/s/files/1/2081/5501/products/20190213-IMG_0410_2000x.jpg?v=1550266591
Tshirt	white	https://shirtsofcotton.com/en/media/catalog/product/cache/10/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/t/s/tshirt-shirt-basic-round-vhals-v-hals2_3_1.png
Tshirt	white	https://ke.jumia.is/QeKyP3hCwvz20x1sqq7l6fwSEpY=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/5523/1.jpg
Tshirt	white	https://www.side-step.co.za/wp-content/uploads/2018/07/ellesse-Heritage-Tshirt-White-ELL494WB-V2-499x499.jpg
Tshirt	white	https://retroassassin.com/wp-content/uploads/2018/10/RA-tshirt-white-2.png
Tshirt	white	https://ae01.alicdn.com/kf/HTB1uWsPXOYrK1Rjy0Fdq6ACvVXak/Ranma-1-2-T-Shirt-Fashion-Anime-White-Short-Sleeve-Cartoon-Ranma-T-Shirt-Top-Tees.jpg_640x640q70.jpg
Tshirt	white	https://cdn.shopify.com/s/files/1/0017/6075/5779/products/white_main_1024x.jpg?v=1540956272
Tshirt	white	http://www.petragifts.com/wp-content/uploads/2016/01/White.jpg
Tshirt	white	https://www.needen.com/files/model_specifications/2015/8/28/116928/116928_big.jpg?1440802277
Tshirt	white	https://pixel.nymag.com/imgs/fashion/daily/2016/06/02/t-shirt/buck-mason.w710.h473.2x.jpg
Tshirt	white	https://www.thethe.com/wp-content/uploads/2017/09/product_t_h_thethelogowhitet.jpg
Tshirt	white	https://m3.faguo-store.com/shop/4453-large_default/cotton-tshirt-arcy-white-j-aime-mon-velo.jpg
