type	color	url
shirt	white	http://assets.myntassets.com/assets/images/998939/2015/9/24/11443094065954-Shaftesbury-London-Men-Shirts-3551443094065581-1.jpg
shirt	white	https://static2.cilory.com/204064-thickbox_default/arrow-pure-cotton-white-solid-formal-shirt.jpg
shirt	white	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1830428/2017/3/30/11490857788324-Hancock-Men-Shirts-3661490857788137-1.jpg
shirt	white	https://images-eu.ssl-images-amazon.com/images/I/41Rpi5U1KGL._SX342_QL70_.jpg
shirt	white	http://assets.myntassets.com/assets/images/2029164/2017/8/22/11503394722916-Hancock-White-Solid-Cotton-Slim-Fit-Formal-Shirt-6321503394722740-1.jpg
shirt	white	https://4.imimg.com/data4/RP/MV/MY-25736494/men-s-formal-white-shirt-500x500.jpg
shirt	white	http://dealmust.com/image/cache/data/Deal%20Must/shirt/formals-white-shirt-angatex-r-trust-brand-54-600x600.png
shirt	white	https://images.burton.co.uk/i/Burton/BR19F15NWHT_M_1.jpg?$w700$
shirt	white	https://www.hawesandcurtis.co.uk/images/products/mens-formal-white-poplin-slim-fit-shirt-double-cuff-easy-iron-SJPGA220-N01-126769-500px-650px.jpg
shirt	white	https://www.olliesplace.com.au/image/cache/data/products/2016/03/MWSH22-Y0477-750x750.png
shirt	white	https://stylesatlife.com/wp-content/uploads/2017/05/Plain-white-formal-shirt.jpg
shirt	white	https://a3655836d5c58a086ac2-4e8d43a89f100386d472e9f1a1dc59ca.ssl.cf3.rackcdn.com/images/extralarge/52d0f25f-269b-4f15-bdf4-c7b6d601e31e.jpg
shirt	white	http://modny.in/wp-content/uploads/2017/11/USI_4403-1.jpg
shirt	white	https://thestore.pk/image/data/formal-white-shirt-slim-fit-ca6sm8l0.jpg
shirt	white	https://images.burton.co.uk/i/Burton/BR19F05OWHT_M_1.jpg?$w700$
shirt	white	https://samandkayshop.com/wp-content/uploads/2017/12/White.jpg
shirt	white	https://images.bewakoof.com/utter/content/2646/content_White_shirt_combination_outfit.jpg
shirt	white	https://cdn.shopify.com/s/files/1/0309/2321/products/mens-dress-shirts-aero-shirt-white-ministry-of-supply_493_650x650_crop_top.progressive.jpg?v=1542061186
shirt	white	https://vanheusenindia.imgix.net/img/app/product/2/222624-744510.jpg?auto=format&w=206
shirt	white	https://www.croftonandhall.co.uk/images/private-white-v-c-cooley-white-formal-shirt-p101-762_image.jpg
shirt	white	https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7281323/2018/9/5/df5e307b-4a85-40d1-ad4c-5a5739e10e8d1536139352685-Chennis-White-Formal-Shirt-5751536139352517-1.jpg
shirt	white	https://img1.junaroad.com/uiproducts/16235002/pri_175_p-1556191866.jpg
shirt	white	https://images-na.ssl-images-amazon.com/images/I/71atzcCxTTL._UX342_.jpg
shirt	white	https://jadeblue.com/media/catalog/product/cache/1/small_image/300x/17f82f742ffe127f42dca9de82fb58b1/i/7/i75b_1.jpg
shirt	white	https://images.burton.co.uk/i/Burton/BR19F03OWHT_M_1.jpg?$w700$
shirt	white	https://vanheusenindia.imgix.net/img/app/product/2/255510-966678.jpg?auto=format&w=206
shirt	white	http://candidknots.com/static/ecommerce/img/products/site_images/white-formal-shirt_large_1.jpg
shirt	white	https://louisphilippe.imgix.net/img/app/product/1/179569-477690.jpg?auto=format&w=206
shirt	white	https://www.benzerworld.com/media/catalog/product/cache/afad95d7734d2fa6d0a8ba78597182b7/m/e/mesh-031_white-3_copy_1.jpg
shirt	white	https://www.allonlinestore.in/media/product/01/92/1-catalog.jpg
shirt	white	https://n2.sdlcdn.com/imgs/a/7/u/Flyjohn-Off-White-Formal-Shirt-SDL802869775-1-8754a.jpg
shirt	white	https://www.hawesandcurtis.co.uk/images/products/mens-formal-white-classic-fit-shirt-double-cuff-easy-iron-WWPFV005-N01-131357-500px-650px.jpg
shirt	white	https://www.cottonking.com/1387-large_default/buy-formal-cotton-shirt-online-office-wear-formal-cotton-shirt-online-22039.jpg
shirt	white	https://img.tatacliq.com/images/i3/252Wx374H/MP000000003978712_252Wx374H_20181201210834.jpeg
shirt	white	https://shop.r10s.jp/bizmo/cabinet/001/027/item-41305.jpg
shirt	white	https://thestore.pk/image/cache/data/Anex%20/MUTilhsFxaFVzuHdbR7J_Qr9R2edPj6YtzWy-450x450.jpg
shirt	white	https://peterengland.imgix.net/img/app/product/8/84444-240466.jpg?auto=format&w=219
shirt	white	https://www.yellowclothing.net/53044-tm_home_default/men-s-formal-shirt-white-twill.jpg
shirt	white	https://product.hstatic.net/1000289385/product/mausac-trang__tc1022061wh7_master.jpg
shirt	white	https://www.farmers.co.nz/INTERSHOP/static/WFS/Farmers-Shop-Site/-/Farmers-Shop/en_NZ/product/64/03/656/1/6403656_00_W220_H287.jpg?lastmodified=201905022207012
shirt	white	https://www.rococlothing.co.uk/media/catalog/product/cache/1/small_image/800x/17f82f742ffe127f42dca9de82fb58b1/9/_/9_6.jpg
shirt	white	https://static.zara.net/photos///2019/V/0/2/p/5588/402/250/2/w/400/5588402250_2_4_1.jpg?ts=1555058016355
shirt	white	https://www.tmlewin.co.uk/dw/image/v2/BBQF_PRD/on/demandware.static/-/Sites-tml-catalog-en/default/dwa78b8259/images/original/59803.jpg?sw=270&sh=330&sm=fit
shirt	white	https://www.fablestreet.com/media/catalog/product/cache/1/listing_img/311x415/17f82f742ffe127f42dca9de82fb58b1/s/h/sh057whit-l1.jpg
