type	color	url
Tshirt	green	https://5.imimg.com/data5/ID/KO/MY-28053344/green-round-neck-t-shirt-500x500.jpg
Tshirt	green	https://www.kidswholesaleclothing.co.uk/4131-thickbox_default/baby-blanks-short-sleeve-tshirt-emerald.jpg
Tshirt	green	https://cdn2.vectorstock.com/i/1000x1000/67/36/green-t-shirt-vector-4126736.jpg
Tshirt	green	https://klassykidsschoolwear.com/wp-content/uploads/2017/01/Green-TShirt.jpg
Tshirt	green	https://image.shutterstock.com/image-photo/green-tshirt-clothes-on-isolated-260nw-599532002.jpg
Tshirt	green	https://images-na.ssl-images-amazon.com/images/I/61MzowWawgL._UX385_.jpg
Tshirt	green	https://hootiin.com/wp-content/uploads/2017/07/green.jpg
Tshirt	green	http://www.mandsyourschooluniform.com/@@content/pub/image_5881/F_xxxx_20_50_27250.jpg
Tshirt	green	https://www.needen.com/files/model_specifications/2015/8/28/116841/116841_original.jpg?1440802122
Tshirt	green	https://images-na.ssl-images-amazon.com/images/I/61Om%2BEk3ixL._UX342_.jpg
Tshirt	green	https://www.promotionalwears.com/image/cache/catalog/data/crew-neck-tshirts/embroidered-Crew-Neck-T-Shirts-Green-Front-New-500x445.jpg
Tshirt	green	https://image.shutterstock.com/image-photo/green-tshirt-260nw-423783166.jpg
Tshirt	green	https://www.no-gods-no-masters.com/images/tshirt-green-anarchism-001006469589.png
Tshirt	green	https://i.ebayimg.com/images/g/NL0AAOSw9N1VscpB/s-l300.jpg
Tshirt	green	https://www.berthas.com/webstore/wp-content/uploads/2017/02/berthas-classic-t-shirt-back.png
Tshirt	green	https://static7.cilory.com/239189-productlist/pepe-jeans-dark-green-polo-t-shirt.jpg
Tshirt	green	https://lqp-p-imgs.s3-ap-south-1.amazonaws.com/faceview/g1j/a7b/b7a/a9d/affimgs/az-large-3100169.jpg
Tshirt	green	https://ohioishome.com/wp-content/uploads/2015/11/ohioishome_o_ohio_green_grey.jpg
Tshirt	green	http://bttcanadawestisland.com/wp-content/uploads/2018/02/GP-BJJ-Green.png
Tshirt	green	http://i2.ooshirts.com/products/2/catalog.jpg
Tshirt	green	https://www.afishnamedfred.com/img/tshirt-green-jersey-rubber-print_1500x1500_4676.jpg
Tshirt	green	https://ae01.alicdn.com/kf/HTB1P1IpKpXXXXXJXXXXq6xXFXXXt/Luminous-green-Superman-Tee-Shirt-short-sleeve-super-man-t-shirt-tshirt-luminated-green-t-shirts.jpg
Tshirt	green	https://www.oneills.com/media/catalog/product/cache/c9e0b0ef589f3508e5ba515cde53c5ff/s/i/silver-classis-green.jpg
Tshirt	green	https://ik.imagekit.io/afg/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/army-logo-core-tshirt-od-green.jpg
Tshirt	green	https://www.appulse.in/wp-content/uploads/2018/10/10004-P4-1-1.jpg
Tshirt	green	https://luu-wpengine.netdna-ssl.com/wp-content/uploads/2017/03/LEEDS-VARSITY-SUPPORTER-2016-P-VIZ-FR2-600x600.jpg
Tshirt	green	https://cdn3.vectorstock.com/i/1000x1000/22/52/mockup-of-blank-green-realistic-sport-t-shirt-with-vector-21702252.jpg
Tshirt	green	https://cdn.shopify.com/s/files/1/0028/3734/8452/products/green_front_300x.jpg?v=1542582235
Tshirt	green	https://image.shutterstock.com/image-photo/close-green-tshirt-cotton-man-260nw-1317423263.jpg
Tshirt	green	https://celticattitudes.com/wp-content/uploads/2012/10/jaysus_web.jpg
Tshirt	green	https://5.imimg.com/data5/RI/XW/MY-76198787/mens-half-sleeve-tshirt-500x500.jpg
Tshirt	green	https://archive1820.com/5644-zoom-default/archive-18-20-t-shirt-green.jpg
